,repo_id,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,repo_git,repo_name,message_count
153,25916,0.03267061540431888,0.17443451905100923,3.313804057758799e-07,3.3138040488696036e-07,0.012021631006638346,0.002674922670520483,0.1762149076814562,3.313804057655534e-07,0.000258713372008538,3.3138040597309366e-07,0.028486041902032896,3.3138040688132093e-07,0.025731629042350046,0.2621047815771738,0.0006320974133876679,0.004746177041707046,0.20983343191157397,5.060458246091938e-05,0.06155476258646266,0.008583507854870113,https://github.com/openshift/os,os,9051
154,25919,3.39213033304448e-05,0.009608605634254537,0.00898091595513106,3.3921303297776694e-05,0.032771795114151896,0.018072541686998053,0.2831308243141723,3.392130327711195e-05,3.392130351719057e-05,3.392130326403713e-05,0.17349093435268192,3.3921303267098075e-05,0.384380744887948,0.012945468575261172,3.3921303362026664e-05,3.392130335568856e-05,3.3921303378110586e-05,3.392130342359229e-05,0.05904478203024239,0.017234174415685272,https://github.com/openshift/contra-hdsl,contra-hdsl,120
155,25920,0.014985727377598443,0.15456835831220164,4.1098143081092064e-07,4.109814331727004e-07,0.003742353116185852,0.0006739962175137293,4.1098143098676616e-07,4.109814304798586e-07,4.10981434844528e-07,0.0374767788103635,0.022360303532948895,4.109814323279994e-07,0.11862992676746827,0.5902875444960414,0.057140950185955164,0.00012995136939966592,4.109814335764167e-07,4.109814348830319e-07,4.1098143373038545e-07,4.109814286825688e-07,https://github.com/openshift/library-go,library-go,8080
156,25921,0.3258234223007375,0.060358164377293445,3.5335689351618295e-05,0.017624092047358667,3.533568982147995e-05,3.533568975234618e-05,3.533568976552985e-05,3.533568988161838e-05,3.533568947009104e-05,3.533568975757082e-05,0.16423979311855608,3.533568975307878e-05,3.533568977336325e-05,3.533568964624594e-05,0.22609953732808039,3.533568992676782e-05,0.16480384995457947,0.040591776907395925,3.5335689827071624e-05,3.53356892716514e-05,https://github.com/openshift/service-serving-cert-signer,service-serving-cert-signer,191
157,25922,0.06811350931571124,0.09908010434170676,0.005398905465968004,8.078980286181664e-07,0.030327844983645883,8.078980251641464e-07,8.078980299741438e-07,0.0011747512928654536,8.078980250937375e-07,0.727202307062045,0.013433851971058347,8.078980294331897e-07,0.0385849424279867,0.006150951647240645,0.0005572768445703427,0.0003410672484116325,8.078980277568789e-07,0.0005749930610489323,0.009053839051550331,8.07898024479529e-07,https://github.com/openshift/telemeter,telemeter,4189
158,25923,0.014954008098666456,8.183306279042053e-05,8.18330617902007e-05,8.183306222226812e-05,8.183306255707671e-05,8.183306147476706e-05,0.14974561259226338,8.183306163085817e-05,8.183306357543119e-05,0.0201404627050868,0.38368943365026764,8.183306215489192e-05,8.18330622399095e-05,0.07546444512862147,8.18330620845816e-05,0.014253215622309107,0.1399262714568773,8.183306292829025e-05,0.18437295401441858,0.016553433046040733,https://github.com/openshift/redhat-release-coreos,redhat-release-coreos,102
159,25924,0.6036342314295555,0.009693367197298408,0.0003929631418317958,0.009417132971536266,0.008065425406352297,0.0188658094380021,0.00671409020925987,8.882967113197227e-08,8.882967089642402e-08,0.0009419347852807645,0.05293633654580453,0.018501182083219807,8.882967095842603e-08,8.882967115172425e-08,0.04302900569590814,0.0006606351687626751,0.19649509374663673,8.882967108390005e-08,0.03029434226212673,0.00035800577006928037,https://github.com/openshift/installer,installer,30000
160,25926,0.03470303987320314,1.995211524643675e-05,1.995211526265578e-05,1.9952115255661912e-05,1.9952115413193726e-05,1.9952115283680803e-05,0.0668866711387704,1.9952115214632e-05,0.18648454911855653,1.9952115292952527e-05,0.033684180122084795,1.9952115258720226e-05,1.995211524000833e-05,0.03551202309748478,1.995211529516044e-05,1.9952115493383308e-05,0.4446553456408751,1.995211537364538e-05,0.16094481871565966,0.03688994690973533,https://github.com/openshift/pivot,pivot,178
161,25928,1.4674375932478673e-06,0.018009212472557566,0.013364657997093512,1.4674376001084771e-06,0.006358075337134026,1.467437585661754e-06,1.4674375966115122e-06,1.4674375948486797e-06,1.4674375855114211e-06,0.5333779202445564,0.0016056488504411798,1.4674375997374786e-06,1.4674375892114283e-06,0.130741131729417,0.004234061533391448,0.11026175396029855,0.182031396061597,1.4674375892692273e-06,1.4674375932599964e-06,1.4674375859036078e-06,https://github.com/openshift/coredns,coredns,1150
162,25931,0.22152438142632086,0.4224176226571515,0.002604164021895136,9.632137985356966e-05,0.00218787911987317,0.0019893603167456257,0.010919097602561217,2.5192978799454053e-07,0.019934634424920834,2.5192978717457754e-07,0.0302019620074295,0.00019611254716661296,0.07133647685333365,2.5192978619727516e-07,0.0122131709363999,0.00046923743248997987,0.0928354345252104,0.10931228541806527,0.0017608516114330105,2.5192978837390473e-07,https://github.com/openshift/openshift-azure,openshift-azure,14345
